,id,release_date,movie,tconst,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,year,month,production_budget_2,domestic_gross_2,worldwide_gross_2,genres2,profit_multiple
1791,78,2003-12-19,Calendar Girls,tt4897908,Calendar Girls,Calendar Girls,2015,131.0,Drama,4.2,724,2003,12,10000000,31011616,93074616,['Drama'],8.3074616
1792,80,2018-08-10,Slender Man,tt5690360,Slender Man,Slender Man,2018,93.0,"Horror,Mystery,Thriller",3.2,19650,2018,8,10000000,30564825,51723644,"['Horror', 'Mystery', 'Thriller']",4.1723644
1793,80,2018-08-10,Slender Man,tt5897302,Slender Man,Slender Man,2013,52.0,"Adventure,Comedy,Horror",5.9,32,2018,8,10000000,30564825,51723644,"['Adventure', 'Comedy', 'Horror']",4.1723644
1794,84,2018-07-27,Teen Titans Go! To The Movies,tt7424200,Teen Titans Go! To the Movies,Teen Titans Go! To the Movies,2018,84.0,"Action,Animation,Comedy",6.8,12525,2018,7,10000000,29790236,51620593,"['Action', 'Animation', 'Comedy']",4.1620593
1795,85,2016-09-09,When the Bough Breaks,tt1389139,When the Bough Breaks,When the Bough Breaks,2016,107.0,"Crime,Drama,Horror",5.1,4729,2016,9,10000000,29747603,30768449,"['Crime', 'Drama', 'Horror']",2.0768449
1796,85,2016-09-09,When the Bough Breaks,tt6814096,When the Bough Breaks,When the Bough Breaks,2017,93.0,,6.1,8,2016,9,10000000,29747603,30768449,,2.0768449
1797,88,2013-08-30,One Direction: This is Us,tt2515086,One Direction: This Is Us,One Direction: This Is Us,2013,92.0,"Documentary,Music",4.2,22977,2013,8,10000000,28873374,68541786,"['Documentary', 'Music']",5.854178599999999
1798,91,2015-08-21,Sinister 2,tt2752772,Sinister 2,Sinister 2,2015,97.0,"Horror,Mystery,Thriller",5.3,41782,2015,8,10000000,27740955,54104225,"['Horror', 'Mystery', 'Thriller']",4.4104225
1799,92,2016-01-08,The Forest,tt1488602,The Forest,The Forest,2011,98.0,"Horror,Thriller",3.5,135,2016,1,10000000,26594261,40749230,"['Horror', 'Thriller']",3.074923
1800,92,2016-01-08,The Forest,tt3387542,The Forest,The Forest,2016,93.0,"Horror,Mystery,Thriller",4.8,36423,2016,1,10000000,26594261,40749230,"['Horror', 'Mystery', 'Thriller']",3.074923
1801,92,2016-01-08,The Forest,tt3592218,The Forest,Pãdurea,2014,72.0,"Documentary,History",7.1,19,2016,1,10000000,26594261,40749230,"['Documentary', 'History']",3.074923
1802,92,2016-01-08,The Forest,tt4982356,The Forest,The Forest,2016,109.0,"Drama,Fantasy,Horror",6.5,222,2016,1,10000000,26594261,40749230,"['Drama', 'Fantasy', 'Horror']",3.074923
1803,96,2012-08-17,Sparkle,tt1876451,Sparkle,Sparkle,2012,116.0,"Drama,Music",5.7,5643,2012,8,10000000,24397469,24660323,"['Drama', 'Music']",1.4660323
1804,97,2016-10-14,Kevin Hart: What Now?,tt4669186,Kevin Hart: What Now?,Kevin Hart: What Now?,2016,96.0,"Comedy,Documentary",5.9,8134,2016,10,10000000,23591043,23591043,"['Comedy', 'Documentary']",1.3591043
1805,98,2013-04-26,Mud,tt1935179,Mud,Mud,2012,130.0,Drama,7.4,156786,2013,4,10000000,21590086,31556959,['Drama'],2.1556959
1806,98,2013-04-26,Mud,tt2514592,Mud,Fango,2012,105.0,Drama,6.5,41,2013,4,10000000,21590086,31556959,['Drama'],2.1556959
1807,99,2010-11-12,Skyline,tt1564585,Skyline,Skyline,2010,92.0,"Action,Sci-Fi,Thriller",4.4,83710,2010,11,10000000,21416355,68264973,"['Action', 'Sci-Fi', 'Thriller']",5.8264973
1808,100,2017-12-01,The Disaster Artist,tt3521126,The Disaster Artist,The Disaster Artist,2017,104.0,"Biography,Comedy,Drama",7.4,111737,2017,12,10000000,21120616,28717667,"['Biography', 'Comedy', 'Drama']",1.8717667000000002
1809,1,2016-09-16,Blair Witch,tt1540011,Blair Witch,Blair Witch,2016,89.0,"Horror,Mystery,Thriller",5.0,36867,2016,9,10000000,20777061,38985577,"['Horror', 'Mystery', 'Thriller']",2.8985577
1810,3,2001-02-02,Valentine,tt5305352,Valentine,Valentine,2017,,Action,4.5,205,2001,2,10000000,20384136,20384136,['Action'],1.0384136
1811,7,2015-10-23,Paranormal Activity: The Ghost Dimension,tt2473510,Paranormal Activity: The Ghost Dimension,Paranormal Activity: The Ghost Dimension,2015,88.0,"Horror,Mystery,Thriller",4.6,22361,2015,10,10000000,18297124,77959374,"['Horror', 'Mystery', 'Thriller']",6.7959374000000015
1812,14,2005-06-17,The Perfect Man,tt1881085,The Perfect Man,The Perfect Man,2011,90.0,"Drama,Romance",6.2,25,2005,6,10000000,16535005,19535005,"['Drama', 'Romance']",0.9535005
1813,14,2005-06-17,The Perfect Man,tt4610754,The Perfect Man,The Perfect Man,2015,92.0,Romance,5.2,6,2005,6,10000000,16535005,19535005,['Romance'],0.9535005
1814,17,2016-10-07,The Birth of a Nation,tt4196450,The Birth of a Nation,The Birth of a Nation,2016,120.0,"Biography,Drama,History",6.4,18442,2016,10,10000000,15861566,16891011,"['Biography', 'Drama', 'History']",0.6891010999999999
1815,22,2011-11-23,My Week with Marilyn,tt1655420,My Week with Marilyn,My Week with Marilyn,2011,99.0,"Biography,Drama",7.0,79337,2011,11,10000000,14597405,34240572,"['Biography', 'Drama']",2.4240572
1816,23,2014-12-25,Big Eyes,tt1126590,Big Eyes,Big Eyes,2014,106.0,"Biography,Crime,Drama",7.0,77447,2014,12,10000000,14482031,27317872,"['Biography', 'Crime', 'Drama']",1.7317871999999999
1817,23,2014-12-25,Big Eyes,tt4317898,Big Eyes,Big Eyes,2014,,Documentary,7.2,43,2014,12,10000000,14482031,27317872,['Documentary'],1.7317871999999999
1818,28,2000-12-19,The Gift,tt1494821,The Gift,The Gift,2010,,Drama,7.8,12,2000,12,10000000,12008642,44567606,['Drama'],3.4567606
1819,28,2000-12-19,The Gift,tt1644694,The Gift,The Gift,2010,,"Animation,Drama",5.9,7,2000,12,10000000,12008642,44567606,"['Animation', 'Drama']",3.4567606
1820,28,2000-12-19,The Gift,tt1993416,The Gift,The Gift,2011,,Drama,7.2,17,2000,12,10000000,12008642,44567606,['Drama'],3.4567606
1821,28,2000-12-19,The Gift,tt3474788,The Gift,An Bronntanas,2014,113.0,"Action,Drama,Thriller",7.5,489,2000,12,10000000,12008642,44567606,"['Action', 'Drama', 'Thriller']",3.4567606
1822,28,2000-12-19,The Gift,tt4178092,The Gift,The Gift,2015,108.0,"Drama,Mystery,Thriller",7.1,123834,2000,12,10000000,12008642,44567606,"['Drama', 'Mystery', 'Thriller']",3.4567606
1823,28,2000-12-19,The Gift,tt4420962,The Gift,The Gift,2017,82.0,Drama,6.0,17,2000,12,10000000,12008642,44567606,['Drama'],3.4567606
1824,28,2000-12-19,The Gift,tt6354904,The Gift,The Gift,2016,56.0,Documentary,6.2,6,2000,12,10000000,12008642,44567606,['Documentary'],3.4567606
1825,28,2000-12-19,The Gift,tt8474974,The Gift,The Gift,2018,118.0,Drama,8.0,34,2000,12,10000000,12008642,44567606,['Drama'],3.4567606
1826,33,1999-07-23,Drop Dead Gorgeous,tt4543578,Drop Dead Gorgeous,Linda de Morrer,2015,100.0,Comedy,4.8,239,1999,7,10000000,10571408,10571408,['Comedy'],0.0571408
1827,34,2019-04-05,The Best of Enemies,tt4807408,The Best of Enemies,The Best of Enemies,2019,133.0,"Biography,Drama,History",6.8,1162,2019,4,10000000,10205616,10205616,"['Biography', 'Drama', 'History']",0.0205616
1828,39,2013-01-25,Movie 43,tt1333125,Movie 43,Movie 43,2013,94.0,Comedy,4.3,92980,2013,1,10000000,8840453,31164747,['Comedy'],2.1164747000000004
1829,40,2018-10-19,Can You Ever Forgive Me?,tt4595882,Can You Ever Forgive Me?,Can You Ever Forgive Me?,2018,106.0,"Biography,Comedy,Crime",7.2,29473,2018,10,10000000,8803865,11752387,"['Biography', 'Comedy', 'Crime']",0.17523870000000003
1830,42,2010-05-21,MacGruber,tt1470023,MacGruber,MacGruber,2010,90.0,"Action,Comedy,Romance",5.5,39782,2010,5,10000000,8525600,8629895,"['Action', 'Comedy', 'Romance']",-0.1370105
1831,44,2014-03-14,Bad Words,tt2170299,Bad Words,Bad Words,2013,89.0,"Comedy,Drama",6.7,44061,2014,3,10000000,7779614,7843145,"['Comedy', 'Drama']",-0.2156855
1832,45,2015-03-27,While We're Young,tt1791682,While We're Young,While We're Young,2014,97.0,"Comedy,Drama,Mystery",6.3,41327,2015,3,10000000,7582065,17503828,"['Comedy', 'Drama', 'Mystery']",0.7503828
1833,47,2001-10-24,Bones,tt1447480,Bones,Bones,2010,88.0,Drama,6.6,347,2001,10,10000000,7316658,8378853,['Drama'],-0.16211470000000003
1834,48,2012-06-22,Seeking a Friend for the End of the World,tt1307068,Seeking a Friend for the End of the World,Seeking a Friend for the End of the World,2012,101.0,"Adventure,Comedy,Drama",6.7,102047,2012,6,10000000,7078738,11766959,"['Adventure', 'Comedy', 'Drama']",0.1766959
1835,50,2016-11-11,Shut In,tt2582500,Shut In,Shut In,2016,91.0,"Drama,Mystery,Thriller",4.7,11030,2016,11,10000000,6900335,11360665,"['Drama', 'Mystery', 'Thriller']",0.1360665
1836,51,2011-02-11,Cedar Rapids,tt1477837,Cedar Rapids,Cedar Rapids,2011,87.0,Comedy,6.3,34759,2011,2,10000000,6861102,7862131,['Comedy'],-0.2137869
1837,52,2012-11-30,The Collection,tt1748227,The Collection,The Collection,2012,82.0,"Action,Horror,Thriller",6.1,42256,2012,11,10000000,6810754,8890094,"['Action', 'Horror', 'Thriller']",-0.1109906
1838,59,2015-03-20,Danny Collins,tt1772288,Danny Collins,Danny Collins,2015,106.0,"Biography,Comedy,Drama",7.0,27435,2015,3,10000000,5637066,8465845,"['Biography', 'Comedy', 'Drama']",-0.1534155
1839,61,2000-04-05,Black and White,tt1636833,Black and White,Siyah Beyaz,2010,90.0,Drama,6.2,843,2000,4,10000000,5241315,5241315,['Drama'],-0.4758685
1840,63,2001-10-26,On the Line,tt1922678,On the Line,On the Line,2011,68.0,Documentary,8.7,25,2001,10,10000000,4365455,4690802,['Documentary'],-0.5309198
1841,63,2001-10-26,On the Line,tt2076875,On the Line,La llamada,2013,76.0,"Comedy,Drama",6.3,29,2001,10,10000000,4365455,4690802,"['Comedy', 'Drama']",-0.5309198
1842,64,2018-06-15,Gotti,tt1801552,Gotti,Gotti,2018,112.0,"Biography,Crime,Drama",4.8,10358,2018,6,10000000,4286367,6089100,"['Biography', 'Crime', 'Drama']",-0.39109
1843,65,2012-03-16,"Jeff, Who Lives at Home",tt1588334,"Jeff, Who Lives at Home","Jeff, Who Lives at Home",2011,83.0,"Comedy,Drama",6.5,60070,2012,3,10000000,4269426,4708127,"['Comedy', 'Drama']",-0.5291873
1844,66,2016-09-30,Denial,tt4645330,Denial,Denial,2016,109.0,"Biography,Drama",6.7,16593,2016,9,10000000,4073448,9263940,"['Biography', 'Drama']",-0.07360599999999999
1845,66,2016-09-30,Denial,tt5897002,Denial,Denial,2016,93.0,Documentary,7.4,25,2016,9,10000000,4073448,9263940,['Documentary'],-0.07360599999999999
1846,67,2016-04-29,The Man Who Knew Infinity,tt0787524,The Man Who Knew Infinity,The Man Who Knew Infinity,2015,108.0,"Biography,Drama",7.2,43575,2016,4,10000000,3877922,12382122,"['Biography', 'Drama']",0.23821220000000004
1847,68,2016-10-14,Max Steel,tt1472584,Max Steel,Max Steel,2016,92.0,"Action,Adventure,Family",4.6,16788,2016,10,10000000,3818664,4563080,"['Action', 'Adventure', 'Family']",-0.543692
1848,72,1994-02-04,Romeo Is Bleeding,tt2866774,Romeo Is Bleeding,Romeo Is Bleeding,2015,93.0,"Biography,Documentary,Drama",8.1,84,1994,2,10000000,3275585,3275585,"['Biography', 'Documentary', 'Drama']",-0.6724415
1849,74,2014-11-14,Rosewater,tt2752688,Rosewater,Rosewater,2014,103.0,"Biography,Drama",6.6,9836,2014,11,10000000,3128941,3185717,"['Biography', 'Drama']",-0.6814283
1850,78,2011-09-09,Bucky Larson: Born to Be a Star,tt1411664,Bucky Larson: Born to Be a Star,Bucky Larson: Born to Be a Star,2011,97.0,Comedy,3.3,10648,2011,9,10000000,2529395,2529395,['Comedy'],-0.7470604999999999
1851,81,2013-05-03,The Iceman,tt1491044,The Iceman,The Iceman,2012,106.0,"Biography,Crime,Drama",6.9,65571,2013,5,10000000,1930282,3623609,"['Biography', 'Crime', 'Drama']",-0.6376391
1852,82,2015-06-05,Testament of Youth,tt1441953,Testament of Youth,Testament of Youth,2014,129.0,"Biography,Drama,History",7.3,23632,2015,6,10000000,1822250,6646669,"['Biography', 'Drama', 'History']",-0.3353331
1853,83,2017-04-21,Free Fire,tt4158096,Free Fire,Free Fire,2016,91.0,"Action,Comedy,Crime",6.4,35954,2017,4,10000000,1799322,3793739,"['Action', 'Comedy', 'Crime']",-0.6206261
1854,84,2011-06-24,A Better Life,tt1554091,A Better Life,A Better Life,2011,98.0,"Drama,Romance",7.2,14602,2011,6,10000000,1759252,1884251,"['Drama', 'Romance']",-0.8115749
1855,84,2011-06-24,A Better Life,tt2027265,A Better Life,Une vie meilleure,2011,110.0,Drama,6.6,1519,2011,6,10000000,1759252,1884251,['Drama'],-0.8115749
1856,86,2000-02-04,Gun Shy,tt3910736,Gun Shy,Gun Shy,2017,92.0,"Action,Adventure,Comedy",4.1,2216,2000,2,10000000,1638202,1638202,"['Action', 'Adventure', 'Comedy']",-0.8361798
1857,88,2010-04-16,The Joneses,tt1152830,The Joneses,The Joneses,2011,117.0,"Comedy,Drama",6.9,87,2010,4,10000000,1475746,3541565,"['Comedy', 'Drama']",-0.6458435
1858,88,2010-04-16,The Joneses,tt4360484,The Joneses,The Joneses,2016,80.0,"Biography,Documentary",5.9,15,2010,4,10000000,1475746,3541565,"['Biography', 'Documentary']",-0.6458435
1859,90,2012-07-27,Killer Joe,tt1726669,Killer Joe,Killer Joe,2011,102.0,"Crime,Drama,Thriller",6.7,67842,2012,7,10000000,1291645,4659110,"['Crime', 'Drama', 'Thriller']",-0.534089
1860,91,2017-06-02,Churchill,tt2674454,Churchill,Churchill,2017,105.0,"Biography,Drama,History",6.3,12047,2017,6,10000000,1279681,7582196,"['Biography', 'Drama', 'History']",-0.2417804
1861,93,2014-03-21,50 to 1,tt1777595,50 to 1,50 to 1,2014,110.0,Drama,6.6,1739,2014,3,10000000,1069454,1069454,['Drama'],-0.8930546
1862,99,2012-01-20,Coriolanus,tt1372686,Coriolanus,Coriolanus,2011,123.0,"Drama,Thriller,War",6.1,29654,2012,1,10000000,749641,2179623,"['Drama', 'Thriller', 'War']",-0.7820377
1863,99,2012-01-20,Coriolanus,tt3313066,Coriolanus,National Theatre Live: Coriolanus,2014,192.0,"Drama,History,War",8.7,1347,2012,1,10000000,749641,2179623,"['Drama', 'History', 'War']",-0.7820377
1864,100,2013-10-04,Parkland,tt2345112,Parkland,Parkland,2013,93.0,"Drama,History,Mystery",6.4,14036,2013,10,10000000,641439,1616353,"['Drama', 'History', 'Mystery']",-0.8383646999999999
1865,11,2013-05-03,"Cinco de Mayo, La Batalla",tt2553908,"Cinco de Mayo, La Batalla",Cinco de Mayo: La batalla,2013,125.0,"Drama,History,War",6.2,799,2013,5,10000000,173472,173472,"['Drama', 'History', 'War']",-0.9826528
1866,12,2010-10-29,Welcome to the Rileys,tt1183923,Welcome to the Rileys,Welcome to the Rileys,2010,110.0,Drama,7.0,22210,2010,10,10000000,152857,355919,['Drama'],-0.9644081
1867,13,2016-09-09,Kicks,tt4254584,Kicks,Kicks,2016,80.0,"Adventure,Drama",6.3,3789,2016,9,10000000,150191,150191,"['Adventure', 'Drama']",-0.9849809000000002
1868,15,2012-06-01,High School,tt1247667,High School,High School,2010,99.0,Comedy,5.8,7060,2012,6,10000000,139034,248133,['Comedy'],-0.9751867000000001
1869,16,2007-05-18,Severance,tt1585997,Severance,Severance,2010,,"Drama,Sci-Fi",4.4,25,2007,5,10000000,137221,5950002,"['Drama', 'Sci-Fi']",-0.4049998
1870,17,2006-07-14,Edmond,tt7201846,Edmond,Edmond,2018,110.0,"Comedy,Drama,History",7.5,705,2006,7,10000000,131719,241719,"['Comedy', 'Drama', 'History']",-0.9758280999999999
1871,20,2010-02-19,Blood Done Sign My Name,tt1210039,Blood Done Sign My Name,Blood Done Sign My Name,2010,128.0,Drama,6.6,494,2010,2,10000000,109383,109383,['Drama'],-0.9890617
1872,22,2009-10-23,Motherhood,tt6208138,Motherhood,Motherhood,2017,74.0,"Drama,Romance",4.6,110,2009,10,10000000,93388,723388,"['Drama', 'Romance']",-0.9276612
1873,24,2014-11-07,Elsa & Fred,tt2113659,Elsa & Fred,Elsa & Fred,2014,93.0,"Comedy,Drama,Romance",6.5,2711,2014,11,10000000,67657,197901,"['Comedy', 'Drama', 'Romance']",-0.9802099
1874,27,2015-07-10,Strangerland,tt2325977,Strangerland,Strangerland,2015,112.0,"Drama,Mystery,Thriller",5.2,7999,2015,7,10000000,17472,161097,"['Drama', 'Mystery', 'Thriller']",-0.9838903
1875,32,2014-12-26,Barbecue,tt3202120,Barbecue,Barbecue,2014,98.0,Comedy,6.1,2301,2014,12,10000000,388,247565,['Comedy'],-0.9752434999999999
1876,32,2014-12-26,Barbecue,tt6090268,Barbecue,Barbecue,2017,102.0,Documentary,6.5,356,2014,12,10000000,388,247565,['Documentary'],-0.9752434999999999
1877,33,2010-12-31,The Reef,tt1320291,The Reef,The Reef,2010,94.0,"Adventure,Drama,Horror",5.8,15194,2010,12,10000000,0,15037867,"['Adventure', 'Drama', 'Horror']",0.5037867
1878,35,2015-07-21,American Heist,tt2923316,American Heist,American Heist,2014,94.0,"Action,Crime,Drama",5.1,15547,2015,7,10000000,0,2341218,"['Action', 'Crime', 'Drama']",-0.7658782
1879,36,2010-10-08,It's a Wonderful Afterlife,tt1319716,It's a Wonderful Afterlife,It's a Wonderful Afterlife,2010,100.0,"Comedy,Drama,Fantasy",5.4,1361,2010,10,10000000,0,1642939,"['Comedy', 'Drama', 'Fantasy']",-0.8357061
1880,37,2011-06-21,You Got Served: Beat The World,tt1568139,You Got Served: Beat the World,Beat the World,2011,91.0,"Drama,Music",4.6,1789,2011,6,10000000,0,1230542,"['Drama', 'Music']",-0.8769458000000001
1881,39,2014-09-26,Plastic,tt1691450,Plastic,Plastic,2011,80.0,Horror,6.2,91,2014,9,10000000,0,575371,['Horror'],-0.9424629000000001
1882,39,2014-09-26,Plastic,tt2554700,Plastic,Plastic,2012,78.0,Thriller,2.5,54,2014,9,10000000,0,575371,['Thriller'],-0.9424629000000001
1883,39,2014-09-26,Plastic,tt2556874,Plastic,Plastic,2014,102.0,"Action,Comedy,Crime",6.0,7234,2014,9,10000000,0,575371,"['Action', 'Comedy', 'Crime']",-0.9424629000000001
1884,40,2015-03-10,Jungle Shuffle,tt2722786,Jungle Shuffle,Jungle Shuffle,2014,85.0,"Adventure,Animation",4.8,223,2015,3,10000000,0,360898,"['Adventure', 'Animation']",-0.9639101999999999
1885,43,2009-12-31,Good Intentions,tt1070781,Good Intentions,Good Intentions,2010,84.0,Comedy,5.2,605,2009,12,10000000,0,0,['Comedy'],-1.0
1886,45,2012-04-13,Detention,tt0990363,Detention,Detention,2010,81.0,"Horror,Thriller",3.0,889,2012,4,10000000,0,0,"['Horror', 'Thriller']",-1.0
1887,45,2012-04-13,Detention,tt1701990,Detention,Detention,2011,93.0,"Comedy,Horror,Mystery",5.8,14221,2012,4,10000000,0,0,"['Comedy', 'Horror', 'Mystery']",-1.0
1888,46,2014-02-07,Nurse 3D,tt1913166,Nurse 3D,Nurse 3-D,2013,84.0,"Horror,Thriller",4.6,8768,2014,2,10000000,0,0,"['Horror', 'Thriller']",-1.0
1889,47,2015-05-19,Into the Grizzly Maze,tt1694021,Into the Grizzly Maze,Into the Grizzly Maze,2015,94.0,"Action,Adventure,Drama",5.3,7006,2015,5,10000000,0,0,"['Action', 'Adventure', 'Drama']",-1.0
1890,48,2017-09-22,Friend Request,tt2277308,Friend Request,Friend Request,2013,91.0,Thriller,4.0,116,2017,9,9900000,3759078,11310835,['Thriller'],0.14250858585858586
1891,48,2017-09-22,Friend Request,tt3352390,Friend Request,Friend Request,2016,92.0,"Horror,Thriller",5.3,21704,2017,9,9900000,3759078,11310835,"['Horror', 'Thriller']",0.14250858585858586
1892,48,2017-09-22,Friend Request,tt4859526,Friend Request,Friend Request,2015,106.0,Horror,4.9,14,2017,9,9900000,3759078,11310835,['Horror'],0.14250858585858586
1893,49,2010-04-30,Gunless,tt1376195,Gunless,Gunless,2010,89.0,"Action,Comedy,Drama",6.5,3376,2010,4,9900000,458054,458054,"['Action', 'Comedy', 'Drama']",-0.9537319191919192
1894,51,2012-12-19,Amour,tt1602620,Amour,Amour,2012,127.0,"Drama,Romance",7.9,84960,2012,12,9700000,6738954,36787044,"['Drama', 'Romance']",2.792478762886598
1895,56,2016-12-21,Dangal,tt5074352,Dangal,Dangal,2016,161.0,"Action,Biography,Drama",8.5,123638,2016,12,9500000,12391761,294654618,"['Action', 'Biography', 'Drama']",30.016275578947372
1896,56,2016-12-21,Dangal,tt5911540,Dangal,Dangal,2013,,Action,4.1,20,2016,12,9500000,12391761,294654618,['Action'],30.016275578947372
1897,57,2010-03-19,The Runaways,tt1017451,The Runaways,The Runaways,2010,106.0,"Biography,Drama,Music",6.6,43792,2010,3,9500000,3573673,5278632,"['Biography', 'Drama', 'Music']",-0.4443545263157895
1898,57,2010-03-19,The Runaways,tt6168914,The Runaways,The Runaways,2019,108.0,Adventure,9.2,47,2010,3,9500000,3573673,5278632,['Adventure'],-0.4443545263157895
1899,59,2013-12-31,Re-Kill,tt1612319,Re-Kill,Re-Kill,2015,88.0,"Action,Horror",5.0,2328,2013,12,9500000,0,0,"['Action', 'Horror']",-1.0
1900,62,2011-11-11,Melancholia,tt1527186,Melancholia,Melancholia,2011,135.0,"Drama,Sci-Fi",7.2,153434,2011,11,9400000,3030848,21817298,"['Drama', 'Sci-Fi']",1.3209891489361705
1901,62,2011-11-11,Melancholia,tt5797456,Melancholia,Melancholy,2017,75.0,"Drama,Mystery,Romance",3.3,26,2011,11,9400000,3030848,21817298,"['Drama', 'Mystery', 'Romance']",1.3209891489361705
1902,64,2012-11-13,Jab Tak Hai Jaan,tt2176013,Jab Tak Hai Jaan,Jab Tak Hai Jaan,2012,176.0,"Drama,Romance",6.8,48364,2012,11,9200000,3047539,5806666,"['Drama', 'Romance']",-0.36884065217391293
1903,65,1995-12-29,Richard III,tt8680254,Richard III,Richard III,2016,,Drama,9.1,28,1995,12,9200000,2684904,4199334,['Drama'],-0.5435506521739131
1904,66,2010-05-21,Kites,tt1198101,Kites,Kites,2010,123.0,"Action,Drama,Romance",6.1,11353,2010,5,9200000,1685269,17155193,"['Action', 'Drama', 'Romance']",0.8646948913043478
1905,67,2011-12-31,Red Dog,tt0803061,Red Dog,Red Dog,2011,92.0,"Biography,Comedy,Drama",7.4,15357,2011,12,9100000,0,20927794,"['Biography', 'Comedy', 'Drama']",1.2997575824175824
1906,67,2011-12-31,Red Dog,tt4706780,Red Dog,Pyos Ryzhiy,2016,99.0,"Action,Drama,History",7.2,25,2011,12,9100000,0,20927794,"['Action', 'Drama', 'History']",1.2997575824175824
1907,71,2014-07-18,The Purge: Anarchy,tt2975578,The Purge: Anarchy,The Purge: Anarchy,2014,103.0,"Action,Horror,Sci-Fi",6.5,126203,2014,7,9000000,71562550,111534881,"['Action', 'Horror', 'Sci-Fi']",11.392764555555555
1908,73,2008-05-30,The Strangers,tt2529924,The Strangers,The Strangers,2012,,"Action,Drama,Horror",6.0,35,2008,5,9000000,52597610,83051676,"['Action', 'Drama', 'Horror']",8.227964
